"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2020,202001,728966,2020000302963,10218.0,2020007289661,200136,1,2,11266.0,0,0,2,26,6,1,100,0,0,10,101,1,10,33000,1,11
2020,202001,729097,2020000305042,8515.0,2020007290971,401336,1,1,8515.0,1,0,2,35,6,4,400,0,0,7,71,1,10,60000,1,11
2020,202001,729490,2020000311890,11135.0,2020007294901,390336,1,1,11135.0,1,1,2,39,1,1,100,0,0,11,115,1,10,661000,1,11
2020,202001,729490,2020000311890,11135.0,2020007294901,390336,1,2,12314.0,1,1,1,39,1,1,100,0,0,10,101,1,10,65000,1,11
2020,202001,729621,2020000314401,9694.0,2020007296211,401636,1,1,9694.0,1,0,2,51,1,1,100,0,0,11,114,1,10,26000,1,11
2020,202001,729752,2020000316607,13100.0,2020007297521,401336,1,1,13100.0,0,0,1,34,6,4,400,0,0,10,101,1,10,140000,1,11
2020,202001,729752,2020000316607,13100.0,2020007297521,401336,1,3,10480.0,2,0,2,65,5,4,400,0,0,2,23,1,10,50000,1,11
2020,202001,729883,2020000318724,9694.0,2020007298831,260036,1,1,9694.0,1,0,2,46,1,1,100,0,0,8,81,1,10,9000,1,11
2020,202001,729883,2020000318724,9694.0,2020007298831,260036,1,2,9563.0,1,0,1,53,1,1,100,0,0,6,63,1,10,36000,1,13
2020,202001,730145,2020000323553,5764.0,2020007301451,410136,1,1,5764.0,0,0,1,56,1,1,100,0,0,10,101,1,10,51000,1,11
2020,202001,730276,2020000325925,4716.0,2020007302761,70436,1,1,4716.0,1,0,2,60,1,1,100,0,0,6,63,1,10,19700,1,11
2020,202001,730276,2020000325925,4716.0,2020007302761,70436,1,3,3799.0,0,0,2,21,6,3,312,0,0,10,101,1,10,20000,1,11
2020,202001,730407,2020000328758,9170.0,2020007304071,200236,1,1,9170.0,0,0,2,30,1,1,100,0,0,11,114,1,10,72000,1,11
2020,202001,730407,2020000328758,9170.0,2020007304071,200236,1,2,9039.0,0,0,1,32,1,1,100,0,0,11,114,1,10,43000,1,11
2020,202001,730669,2020000333886,29606.0,2020007306691,370436,1,1,29606.0,0,0,2,34,6,7,700,4,460,10,101,1,10,65000,1,11
2020,202001,730800,2020000336475,11004.0,2020007308001,70236,1,1,11004.0,3,1,1,36,1,1,100,0,0,6,63,1,10,72000,1,11
2020,202001,730800,2020000336475,11004.0,2020007308001,70236,1,2,10480.0,3,1,2,36,1,1,100,0,0,6,63,1,10,55000,1,11
2020,202001,731193,2020000343302,15589.0,2020007311931,410136,1,1,15589.0,0,0,2,30,6,7,700,4,423,11,115,1,10,24000,1,11
2020,202001,731455,2020000348031,7336.0,2020007314551,331236,1,1,7336.0,1,0,1,56,1,1,100,0,0,6,63,1,10,61000,1,11
2020,202001,731455,2020000348031,7336.0,2020007314551,331236,1,3,7991.0,0,0,1,35,6,1,100,0,0,5,50,1,10,12000,1,11
2020,202001,731717,2020000352845,18340.0,2020007317171,90536,1,1,18340.0,3,0,1,47,1,1,100,0,0,10,101,1,10,125000,1,11
2020,202001,731848,2020000355272,12445.0,2020007318481,330136,1,1,12445.0,2,0,1,53,1,1,100,0,0,7,71,1,10,52000,1,11
2020,202001,731848,2020000355272,12445.0,2020007318481,330136,1,2,12314.0,2,0,2,45,1,1,100,0,0,6,63,1,10,35000,1,11
2020,202001,732241,2020000363350,5371.0,2020007322411,40336,1,1,5371.0,0,0,1,58,2,1,100,0,0,10,101,1,10,0,1,11
2020,202001,732896,2020000375551,12576.0,2020007328961,20036,1,1,12576.0,2,0,2,46,4,1,100,0,0,10,101,1,10,55000,1,11
2020,202001,733027,2020000378024,17030.0,2020007330271,400136,1,2,12052.0,0,0,1,29,6,8,851,2,200,5,50,1,10,31200,1,11
2020,202001,733420,2020000385551,9825.0,2020007334201,410936,1,1,9825.0,2,1,1,38,1,1,100,0,0,10,101,1,10,112000,1,11
2020,202001,733420,2020000385551,9825.0,2020007334201,410936,1,2,9039.0,2,1,2,41,1,1,100,0,0,11,115,1,10,106000,1,11
2020,202001,733682,2020000390256,7467.0,2020007336821,410836,1,1,7467.0,0,0,1,34,6,4,410,0,0,11,114,1,10,90000,1,11
2020,202001,733813,2020000392645,31309.0,2020007338131,400136,1,1,31309.0,3,0,1,43,1,1,100,0,0,6,61,1,10,31200,1,11
2020,202001,734075,2020000398004,26331.0,2020007340751,380736,1,1,26331.0,0,0,2,33,6,6,610,0,0,11,116,1,10,90000,1,11
2020,202001,734075,2020000398004,26331.0,2020007340751,380736,1,2,26855.0,0,0,1,31,6,1,100,0,0,11,114,1,10,120000,1,11
2020,202001,734730,2020000410464,28558.0,2020007347301,150036,1,2,27903.0,0,0,2,26,4,1,100,0,0,6,63,1,10,12000,1,11
2020,202001,734730,2020000410464,28558.0,2020007347301,150036,1,3,29999.0,0,0,1,22,6,1,100,0,0,6,63,1,10,10000,1,11
2020,202001,734992,2020000415009,21353.0,2020007349921,381036,1,1,21353.0,2,0,1,42,1,1,100,0,0,10,101,1,10,661000,1,11
2020,202001,735123,2020000417216,29213.0,2020007351231,371036,1,1,29213.0,0,0,1,24,6,7,700,4,424,6,63,1,10,29000,1,11
2020,202001,735123,2020000417216,29213.0,2020007351231,371036,1,5,23056.0,0,0,2,36,6,7,700,4,424,7,71,1,10,40000,1,11
2020,202001,735647,2020000427314,28165.0,2020007356471,370736,1,2,23056.0,0,0,1,35,6,7,700,4,460,4,40,1,10,13200,1,11
2020,202001,735647,2020000427314,28165.0,2020007356471,370736,1,4,20174.0,3,0,1,58,2,1,100,4,460,6,63,1,10,18500,1,11
2020,202001,735778,2020000429658,12445.0,2020007357781,321036,1,1,12445.0,1,0,2,53,1,1,100,0,0,11,114,1,10,120000,1,11
2020,202001,735778,2020000429658,12445.0,2020007357781,321036,1,2,12052.0,1,0,1,55,1,1,100,0,0,11,115,1,10,0,1,11
2020,202001,735909,2020000432049,9432.0,2020007359091,40236,1,1,9432.0,0,0,1,42,6,1,100,0,0,6,64,1,10,31300,1,11
2020,202001,736040,2020000434667,6681.0,2020007360401,50036,1,3,7336.0,0,0,1,30,6,1,100,0,0,2,26,1,10,24000,1,11
2020,202001,736040,2020000434667,6681.0,2020007360401,50036,1,4,7598.0,0,0,2,27,6,1,100,0,0,8,81,1,10,19000,1,11
2020,202001,736171,2020000437361,8908.0,2020007361711,410936,1,1,8908.0,0,0,1,49,6,1,100,0,0,11,116,1,10,101000,1,11
2020,202001,736302,2020000440130,9956.0,2020007363021,400136,1,1,9956.0,1,0,2,63,3,1,100,0,0,6,63,1,10,175000,1,11
2020,202001,736302,2020000440130,9956.0,2020007363021,400136,1,2,9956.0,0,0,1,30,2,1,100,0,0,10,101,1,10,70000,1,11
2020,202001,736433,2020000442685,19257.0,2020007364331,400236,1,1,19257.0,0,0,2,39,6,2,200,0,0,11,114,1,10,60000,1,11
2020,202001,736564,2020000444890,8646.0,2020007365641,120736,1,1,8646.0,0,0,1,57,1,1,100,0,0,10,101,1,10,39000,1,11
2020,202001,736564,2020000444890,8646.0,2020007365641,120736,1,2,8646.0,0,0,2,52,1,1,100,0,0,11,114,1,10,99000,1,11
2020,202001,736695,2020000446953,9956.0,2020007366951,400136,1,1,9956.0,1,1,1,33,1,1,100,0,0,10,101,1,10,661000,1,11
2020,202001,737350,2020000460139,14279.0,2020007373501,310636,1,1,14279.0,0,0,2,40,4,1,100,4,422,11,114,1,10,92000,1,11
2020,202001,737350,2020000460139,14279.0,2020007373501,310636,1,2,15851.0,0,0,1,46,6,1,100,4,498,11,114,1,10,29000,1,11
2020,202001,737612,2020000464854,18078.0,2020007376121,370936,1,2,21484.0,3,0,1,57,1,2,200,0,0,6,63,1,10,0,1,11
2020,202001,737612,2020000464854,18078.0,2020007376121,370936,1,4,20960.0,0,0,2,19,6,2,200,0,0,7,71,1,10,5400,1,11
2020,202001,737612,2020000464854,18078.0,2020007376121,370936,1,6,26069.0,0,0,2,29,6,2,200,0,0,8,81,1,10,57000,1,11
2020,202001,737612,2020000464854,18078.0,2020007376121,370936,1,7,26331.0,0,0,2,26,6,2,200,0,0,10,101,1,12,80000,1,11
2020,202001,737743,2020000467129,6812.0,2020007377431,100036,1,1,6812.0,0,0,2,61,1,1,100,0,0,11,114,1,10,57000,1,11
2020,202001,737874,2020000469935,5240.0,2020007378741,411336,1,1,5240.0,0,0,2,29,1,1,100,4,460,10,101,1,10,72000,1,11
2020,202001,737874,2020000469935,5240.0,2020007378741,411336,1,2,6026.0,0,0,1,34,1,7,700,4,424,10,101,1,10,68000,1,11
2020,202001,738005,2020000472570,16375.0,2020007380051,330336,1,1,16375.0,1,1,2,31,1,1,100,0,0,10,101,1,10,120000,1,11
2020,202001,738005,2020000472570,16375.0,2020007380051,330336,1,2,16113.0,1,1,1,32,1,1,100,0,0,10,101,1,10,85000,1,11
2020,202001,738136,2020000475487,28820.0,2020007381361,400936,1,1,28820.0,2,0,1,34,1,2,200,0,0,7,71,1,10,30000,1,11
2020,202001,738791,2020000487594,41789.0,2020007387911,180236,1,1,41789.0,1,0,1,61,4,1,100,0,0,6,65,1,10,12500,1,11
2020,202001,738791,2020000487594,41789.0,2020007387911,180236,1,2,39955.0,0,0,1,19,6,1,100,0,0,7,71,1,10,3000,1,11
2020,202001,739053,2020000492162,14934.0,2020007390531,380636,1,1,14934.0,0,0,2,26,1,1,100,0,0,11,114,1,10,88000,1,11
2020,202001,739053,2020000492162,14934.0,2020007390531,380636,1,2,15589.0,0,0,1,25,1,1,100,0,0,10,101,1,10,60000,1,11
2020,202001,739184,2020000494522,8253.0,2020007391841,320736,1,1,8253.0,2,1,2,36,1,1,100,0,0,11,114,1,10,150000,1,11
2020,202001,739184,2020000494522,8253.0,2020007391841,320736,1,2,9039.0,2,1,1,37,1,1,100,0,0,11,115,1,10,160000,1,11
2020,202001,739446,2020000499215,6943.0,2020007394461,250036,1,1,6943.0,1,0,2,57,5,1,100,0,0,6,64,1,10,11100,1,11
2020,202001,739446,2020000499215,6943.0,2020007394461,250036,1,2,6157.0,0,0,2,36,6,1,100,0,0,6,64,1,10,45000,1,11
2020,202001,739577,2020000501646,6550.0,2020007395771,150036,1,2,6157.0,2,1,2,36,1,1,100,0,0,8,81,1,10,22000,1,11
2020,202001,739708,2020000504101,29082.0,2020007397081,380336,1,1,29082.0,1,0,2,48,1,2,200,0,0,11,114,1,10,60000,1,11
2020,202001,739708,2020000504101,29082.0,2020007397081,380336,1,2,34584.0,1,0,1,50,1,2,200,0,0,6,63,1,10,49000,1,11
2020,202001,739970,2020000509710,6288.0,2020007399701,310736,1,1,6288.0,0,0,1,53,1,1,100,0,0,11,114,1,12,40000,1,11
2020,202001,740232,2020000514604,12314.0,2020007402321,370636,1,2,11135.0,0,0,1,54,1,6,610,0,0,6,63,1,10,75000,1,11
2020,202001,740363,2020000517224,50697.0,2020007403631,390336,1,1,50697.0,0,0,2,56,4,1,100,0,0,10,101,1,10,35000,1,11
2020,202001,740363,2020000517224,50697.0,2020007403631,390336,1,2,48339.0,0,0,1,56,4,1,100,0,0,10,101,1,12,14000,1,11
2020,202001,740625,2020000522157,10087.0,2020007406251,410636,1,1,10087.0,0,0,1,28,1,1,100,0,0,10,101,1,10,63000,1,11
2020,202001,740625,2020000522157,10087.0,2020007406251,410636,1,2,9956.0,0,0,2,28,1,1,100,0,0,10,101,1,10,34000,1,11
2020,202001,740756,2020000524731,10218.0,2020007407561,290136,1,1,10218.0,3,0,1,40,1,1,100,4,426,10,101,1,10,55000,1,11
2020,202001,740756,2020000524731,10218.0,2020007407561,290136,1,2,8646.0,3,0,2,38,1,1,100,0,0,11,114,1,10,3200,1,11
2020,202001,740887,2020000527059,14148.0,2020007408871,410236,1,1,14148.0,1,1,2,41,1,1,100,4,420,11,114,1,10,80000,1,11
2020,202001,740887,2020000527059,14148.0,2020007408871,410236,1,2,16113.0,1,1,1,35,1,1,100,4,420,10,101,1,10,0,1,11
2020,202001,741280,2020000534548,25938.0,2020007412801,300336,2,3,23580.0,1,1,1,35,4,1,100,4,498,6,63,1,10,0,1,11
2020,202001,741280,2020000534548,25938.0,2020007412801,300336,2,6,23449.0,0,0,1,24,6,1,100,4,498,6,64,1,10,24000,1,11
2020,202001,741280,2020000534548,25938.0,2020007412801,300336,2,7,23318.0,0,0,1,23,6,1,100,4,498,6,64,1,10,120000,1,11
2020,202001,741542,2020000539573,12052.0,2020007415421,400536,1,1,12052.0,1,1,2,39,1,1,100,0,0,11,115,1,10,0,1,11
2020,202001,741542,2020000539573,12052.0,2020007415421,400536,1,2,14410.0,1,1,1,36,1,8,826,3,300,10,101,1,10,70000,1,11
2020,202001,741673,2020000542226,15982.0,2020007416731,411136,1,1,15982.0,2,2,2,34,1,6,669,0,0,6,65,1,10,30000,1,11
2020,202001,741673,2020000542226,15982.0,2020007416731,411136,1,2,14672.0,2,2,1,36,1,6,669,0,0,0,2,1,10,6000,1,11
2020,202001,742066,2020000549330,15065.0,2020007420661,411136,1,1,15065.0,1,0,2,56,1,6,600,0,0,10,101,1,10,45000,1,11
2020,202001,742066,2020000549330,15065.0,2020007420661,411136,1,2,13755.0,1,0,1,52,1,6,600,0,0,10,101,1,10,31000,1,11
2020,202001,742197,2020000551921,7991.0,2020007421971,130036,1,1,7991.0,2,0,2,33,6,1,100,0,0,7,71,1,10,15400,1,11
2020,202001,742590,2020000559524,16637.0,2020007425901,411036,1,2,15589.0,0,0,2,47,2,8,826,4,460,2,26,1,10,25000,1,11
2020,202001,742590,2020000559524,16637.0,2020007425901,411036,1,3,17423.0,1,0,1,44,6,8,826,4,460,2,26,1,10,162000,1,11
2020,202001,742590,2020000559524,16637.0,2020007425901,411036,1,4,17423.0,0,0,2,21,6,8,826,4,460,7,71,1,10,3800,1,11
2020,202001,742590,2020000559524,16637.0,2020007425901,411036,1,5,17947.0,1,0,1,39,6,8,826,4,460,6,63,1,10,105000,1,11
2020,202001,742590,2020000559524,16637.0,2020007425901,411036,1,6,18471.0,0,0,1,22,6,8,826,4,460,7,71,1,10,14000,1,11
2020,202001,742590,2020000559524,16637.0,2020007425901,411036,1,7,14672.0,0,0,2,52,6,8,826,4,460,1,17,1,10,24000,1,11
2020,202001,742721,2020000562039,7991.0,2020007427211,400336,1,1,7991.0,0,0,2,47,6,1,100,0,0,10,101,1,10,86000,1,11
2020,202001,742852,2020000564373,4454.0,2020007428521,220336,1,1,4454.0,1,0,1,47,3,1,100,0,0,6,63,1,10,18800,1,11
2020,202001,742983,2020000566375,8777.0,2020007429831,310736,1,2,9432.0,1,0,2,52,1,1,100,0,0,0,2,1,10,6600,1,11
2020,202001,742983,2020000566375,8777.0,2020007429831,310736,1,3,9432.0,0,0,2,19,6,1,100,0,0,7,71,1,10,2000,1,11
2020,202001,743114,2020000568807,20829.0,2020007431141,200136,1,1,20829.0,0,0,1,32,6,1,100,0,0,11,114,1,10,18000,1,11
2020,202001,743114,2020000568807,20829.0,2020007431141,200136,1,2,20043.0,0,0,2,25,6,1,100,0,0,10,101,1,10,18000,1,11
2020,202001,743376,2020000573489,9301.0,2020007433761,400436,1,1,9301.0,0,0,2,27,6,1,100,0,0,11,115,1,10,55000,1,11
2020,202001,743900,2020000583571,10480.0,2020007439001,401736,1,1,10480.0,2,0,1,44,1,4,400,0,0,6,63,1,10,17000,1,11
2020,202001,743900,2020000583571,10480.0,2020007439001,401736,1,2,10873.0,2,0,2,31,1,4,400,0,0,6,63,1,10,4000,1,11
2020,202001,743900,2020000583571,10480.0,2020007439001,401736,1,5,8777.0,0,0,2,34,2,4,400,0,0,6,63,1,10,20000,1,11
2020,202001,743900,2020000583571,10480.0,2020007439001,401736,1,7,8646.0,0,0,1,63,2,4,400,0,0,6,63,1,10,14000,1,11
2020,202001,744031,2020000585826,10218.0,2020007440311,330936,1,1,10218.0,2,0,1,50,6,8,826,0,0,6,63,1,10,32000,2,20
2020,202001,744031,2020000585826,10218.0,2020007440311,330936,1,2,10480.0,2,0,2,49,4,8,826,0,0,10,101,1,10,40000,1,11
2020,202001,744162,2020000588420,7205.0,2020007441621,240236,1,1,7205.0,0,0,2,56,4,1,100,0,0,10,101,1,10,65000,1,11
2020,202001,744424,2020000593359,9039.0,2020007444241,310136,1,1,9039.0,1,0,2,64,1,1,100,0,0,6,63,1,10,55000,1,11
2020,202001,744424,2020000593359,9039.0,2020007444241,310136,1,3,9170.0,0,0,1,37,1,1,100,0,0,6,63,1,10,50000,1,11
2020,202001,744686,2020000598630,9694.0,2020007446861,220336,1,1,9694.0,2,0,1,64,1,1,100,0,0,10,101,1,10,38800,1,11
2020,202001,744686,2020000598630,9694.0,2020007446861,220336,1,3,10480.0,0,0,1,34,6,1,100,0,0,6,63,1,10,32400,1,11
2020,202001,744686,2020000598630,9694.0,2020007446861,220336,1,4,9956.0,0,0,2,30,6,1,100,0,0,10,101,1,10,24200,1,11
2020,202001,744817,2020000601065,18995.0,2020007448171,120436,1,1,18995.0,2,0,2,47,4,1,100,0,0,6,63,1,10,35000,1,11
2020,202001,744817,2020000601065,18995.0,2020007448171,120436,1,2,19519.0,0,0,1,24,6,1,100,0,0,6,63,1,12,20000,1,11
2020,202001,745079,2020000606021,13755.0,2020007450791,320336,1,1,13755.0,6,1,1,50,1,6,671,0,0,6,63,1,10,65000,1,11
2020,202001,745079,2020000606021,13755.0,2020007450791,320336,1,3,12183.0,0,0,1,24,6,6,671,0,0,10,101,1,10,45000,1,11
2020,202001,745210,2020000608728,14803.0,2020007452101,80036,1,1,14803.0,1,1,2,22,1,1,100,0,0,4,40,1,10,5000,1,11
2020,202001,745210,2020000608728,14803.0,2020007452101,80036,1,2,14934.0,1,1,1,22,1,1,100,0,0,8,81,1,10,58000,1,11
2020,202001,745341,2020000611382,14672.0,2020007453411,400236,1,1,14672.0,0,0,1,23,6,1,100,0,0,8,81,1,10,70000,1,11
2020,202001,745472,2020000613565,7860.0,2020007454721,400936,1,2,7336.0,1,0,2,40,1,1,100,0,0,10,101,1,10,5100,1,11
2020,202001,745603,2020000616034,6288.0,2020007456031,70136,1,1,6288.0,0,0,1,49,1,1,100,0,0,10,101,1,10,130000,1,11
2020,202001,745865,2020000620835,13231.0,2020007458651,370436,1,1,13231.0,2,0,1,42,1,4,400,0,0,6,63,1,10,31600,1,11
2020,202001,745865,2020000620835,13231.0,2020007458651,370436,1,2,11790.0,2,0,2,37,1,4,400,0,0,6,63,1,10,15400,1,11
2020,202001,745996,2020000623171,18733.0,2020007459961,220136,1,1,18733.0,0,0,1,28,6,4,400,0,0,11,114,1,10,20000,1,11
2020,202001,746258,2020000628229,7729.0,2020007462581,410936,1,1,7729.0,2,0,1,53,1,6,620,0,0,10,101,1,10,95000,1,11
2020,202001,746258,2020000628229,7729.0,2020007462581,410936,1,2,8515.0,2,0,2,57,1,6,620,0,0,2,22,1,10,10000,1,11
2020,202001,746258,2020000628229,7729.0,2020007462581,410936,1,3,7074.0,0,0,2,24,6,6,620,0,0,7,71,1,10,1200,1,11
2020,202001,746258,2020000628229,7729.0,2020007462581,410936,1,4,7467.0,0,0,1,22,6,6,620,0,0,7,71,1,10,7000,1,11
2020,202001,746389,2020000630724,9694.0,2020007463891,290336,1,2,9170.0,1,0,2,65,1,1,100,0,0,7,71,1,12,35000,1,11
2020,202001,746389,2020000630724,9694.0,2020007463891,290336,1,3,11266.0,0,0,1,27,6,1,100,0,0,10,101,1,10,75000,1,11
2020,202001,746520,2020000632820,15982.0,2020007465201,370536,1,1,15982.0,4,1,2,43,1,2,200,0,0,0,2,1,10,23000,1,11
2020,202001,746651,2020000635820,19781.0,2020007466511,411136,1,1,19781.0,0,0,1,35,6,1,100,0,0,8,81,1,10,30000,1,11
2020,202001,746913,2020000640851,7991.0,2020007469131,390236,1,1,7991.0,0,0,2,64,1,1,100,0,0,11,114,1,10,60000,1,11
2020,202001,746913,2020000640851,7991.0,2020007469131,390236,1,2,8384.0,0,0,1,63,1,1,100,0,0,6,63,1,10,31200,1,11
2020,202001,747044,2020000643576,9563.0,2020007470441,400636,1,1,9563.0,0,0,2,29,6,1,100,0,0,11,115,1,10,195000,1,11
2020,202001,747175,2020000646208,9301.0,2020007471751,280136,1,1,9301.0,2,0,2,37,1,1,100,0,0,8,81,1,10,60000,1,11
2020,202001,747175,2020000646208,9301.0,2020007471751,280136,1,2,8777.0,2,0,1,39,1,1,100,0,0,10,101,1,10,60000,2,20
2020,202001,747306,2020000648749,7074.0,2020007473061,70436,1,1,7074.0,0,0,1,31,6,8,802,0,0,6,63,1,10,13800,1,11
2020,202001,747306,2020000648749,7074.0,2020007473061,70436,1,2,5895.0,1,0,2,52,4,8,802,0,0,6,63,1,10,28600,1,11
2020,202001,747306,2020000648749,7074.0,2020007473061,70436,1,3,6419.0,0,0,2,60,5,1,100,0,0,8,81,1,10,40000,1,11
2020,202001,747437,2020000651165,11397.0,2020007474371,401436,1,1,11397.0,0,0,1,40,6,1,100,0,0,11,114,1,10,107000,1,11
2020,202001,747437,2020000651165,11397.0,2020007474371,401436,1,2,14148.0,0,0,2,30,6,1,100,0,0,11,114,1,10,75000,1,11
2020,202001,747568,2020000653619,8384.0,2020007475681,390236,1,1,8384.0,0,0,1,64,1,8,818,0,0,10,101,1,10,134000,1,11
2020,202001,747568,2020000653619,8384.0,2020007475681,390236,1,2,8777.0,0,0,2,62,1,8,818,0,0,10,101,1,10,53000,1,11
2020,202001,747830,2020000658263,21353.0,2020007478301,401136,1,1,21353.0,0,0,1,54,6,2,200,0,0,6,63,1,10,20000,1,11
2020,202001,748223,2020000665394,12707.0,2020007482231,330236,1,1,12707.0,2,1,2,34,4,1,100,0,0,10,101,1,10,73000,1,11
2020,202001,748223,2020000665394,12707.0,2020007482231,330236,1,2,12576.0,2,1,1,40,6,1,100,0,0,10,101,1,10,35000,1,11
2020,202001,748354,2020000667663,11528.0,2020007483541,260036,1,2,12183.0,0,0,1,29,6,1,100,0,0,8,81,1,10,35000,1,11
2020,202001,748878,2020000678097,10742.0,2020007488781,400136,1,1,10742.0,0,0,1,38,1,1,100,0,0,10,101,1,10,371000,1,11
2020,202001,748878,2020000678097,10742.0,2020007488781,400136,1,2,8777.0,0,0,2,31,1,4,400,0,0,10,101,1,10,100000,1,11
2020,202001,749009,2020000680417,26986.0,2020007490091,370936,1,1,26986.0,0,0,1,40,6,7,700,4,416,8,81,1,10,30000,1,11
2020,202001,749140,2020000682869,25545.0,2020007491401,330236,1,1,25545.0,3,1,2,39,6,2,200,0,0,6,63,1,10,5000,1,11
2020,202001,749402,2020000687597,18995.0,2020007494021,280236,1,2,20698.0,1,0,2,60,1,1,100,0,0,11,116,1,10,15400,1,11
2020,202001,749533,2020000689982,2751.0,2020007495331,80036,1,3,3275.0,0,0,2,28,6,1,100,0,0,11,116,1,10,65000,1,11
2020,202001,749664,2020000692781,7467.0,2020007496641,331336,1,1,7467.0,2,0,2,45,1,7,700,4,498,6,65,1,10,70000,1,11
2020,202001,749795,2020000694968,11528.0,2020007497951,330336,1,1,11528.0,1,0,1,47,1,1,100,0,0,6,65,1,10,661000,1,11
2020,202001,750057,2020000700094,16637.0,2020007500571,190036,1,1,16637.0,3,0,2,48,5,1,100,0,0,8,81,1,10,52000,1,11
2020,202001,750057,2020000700094,16637.0,2020007500571,190036,1,2,15458.0,3,0,1,51,4,1,100,0,0,8,81,1,10,60000,1,11
2020,202001,750057,2020000700094,16637.0,2020007500571,190036,1,3,17554.0,0,0,1,21,6,1,100,0,0,7,71,1,10,10000,1,11
2020,202001,750319,2020000705286,21091.0,2020007503191,381036,1,1,21091.0,0,0,1,35,1,1,100,0,0,7,71,1,10,125000,1,11
2020,202001,750450,2020000707876,9563.0,2020007504501,250036,1,2,9563.0,4,1,2,34,1,1,100,0,0,6,64,1,10,25000,1,11
2020,202001,750581,2020000710648,9563.0,2020007505811,401036,1,1,9563.0,2,0,2,39,6,2,200,0,0,11,114,1,10,60000,1,11
2020,202001,750712,2020000713004,6943.0,2020007507121,400536,1,1,6943.0,0,0,1,52,6,1,100,0,0,11,116,1,10,83000,1,11
2020,202001,750843,2020000715635,11266.0,2020007508431,280236,1,1,11266.0,0,0,2,53,6,1,100,0,0,10,101,1,10,40000,1,11
2020,202001,750974,2020000718184,10087.0,2020007509741,270236,1,1,10087.0,1,1,2,34,1,1,100,0,0,11,114,1,10,150000,1,11
2020,202001,750974,2020000718184,10087.0,2020007509741,270236,1,2,10087.0,1,1,1,38,1,1,100,0,0,10,101,1,10,135000,1,11
2020,202001,751105,2020000720738,4978.0,2020007511051,220336,1,1,4978.0,2,2,1,49,1,9,901,0,0,11,115,1,10,115000,1,11
2020,202001,751105,2020000720738,4978.0,2020007511051,220336,1,2,5371.0,2,2,2,37,1,1,100,0,0,11,116,1,10,82000,1,11
2020,202001,751498,2020000728059,17030.0,2020007514981,411036,1,1,17030.0,0,0,2,50,3,1,100,0,0,11,115,1,10,0,1,11
2020,202001,752022,2020000737850,39300.0,2020007520221,280236,1,1,39300.0,2,1,1,46,1,1,100,0,0,7,71,1,10,110000,1,11
2020,202001,752022,2020000737850,39300.0,2020007520221,280236,1,2,38776.0,2,1,2,40,1,1,100,0,0,11,114,1,10,95000,1,11
2020,202001,752284,2020000743046,6157.0,2020007522841,100036,1,2,5895.0,2,0,1,55,1,1,100,0,0,7,71,1,10,75000,1,11
2020,202001,752284,2020000743046,6157.0,2020007522841,100036,1,3,6681.0,0,0,1,26,6,1,100,0,0,10,101,1,10,25000,1,11
2020,202001,752284,2020000743046,6157.0,2020007522841,100036,1,4,7074.0,0,0,1,23,6,1,100,0,0,7,71,1,10,6000,1,11
2020,202001,752546,2020000748387,16637.0,2020007525461,120236,1,1,16637.0,0,0,1,56,6,8,826,2,200,11,116,1,10,140000,1,11
2020,202001,752677,2020000750673,16637.0,2020007526771,120536,1,1,16637.0,0,0,2,52,4,1,100,0,0,7,71,1,10,10400,1,11
2020,202001,752808,2020000753036,13493.0,2020007528081,90536,1,2,13886.0,0,0,1,64,1,1,100,0,0,10,101,1,10,77000,1,11
2020,202001,752939,2020000755649,15982.0,2020007529391,401036,1,2,15196.0,2,0,2,64,1,2,200,0,0,6,61,1,10,14000,1,11
2020,202001,752939,2020000755649,15982.0,2020007529391,401036,1,3,18471.0,0,0,1,40,1,2,200,0,0,7,71,1,10,40000,1,11
2020,202001,752939,2020000755649,15982.0,2020007529391,401036,1,4,18864.0,0,0,1,38,6,2,200,0,0,6,61,1,10,23200,1,11
2020,202001,752939,2020000755649,15982.0,2020007529391,401036,1,5,13362.0,0,0,2,64,1,2,200,0,0,6,61,1,10,13700,1,11
2020,202001,753070,2020000758358,12969.0,2020007530701,400536,1,1,12969.0,0,0,2,37,1,1,100,0,0,7,71,1,10,65000,1,11
2020,202001,753201,2020000760869,7860.0,2020007532011,320436,1,1,7860.0,0,0,2,45,6,6,610,0,0,11,114,1,10,75000,1,11
2020,202001,753201,2020000760869,7860.0,2020007532011,320436,1,2,6550.0,0,0,2,41,6,6,610,0,0,10,101,1,10,83000,1,11
2020,202001,753332,2020000763465,9432.0,2020007533321,290136,1,1,9432.0,0,0,1,54,1,1,100,0,0,6,63,1,10,120000,1,11
2020,202001,753463,2020000765973,8122.0,2020007534631,410936,1,1,8122.0,0,0,1,56,6,7,700,4,423,11,114,1,10,135000,1,11
2020,202001,753594,2020000768400,20960.0,2020007535941,370636,1,1,20960.0,5,0,2,56,5,7,700,0,0,6,61,1,10,38000,1,11
2020,202001,753594,2020000768400,20960.0,2020007535941,370636,1,2,22925.0,1,0,2,33,6,7,700,0,0,6,61,1,10,50000,1,11
